"agency_cd","site_no","dateTime","X_00010_00003","X_00010_00003_cd","X_00060_00003","X_00060_00003_cd","X_83554_00003","X_83554_00003_cd","X_99133_00003","X_99133_00003_cd","tz_cd"
"USGS",5482300,2009-01-22,NA,NA,110,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2009-01-23,NA,NA,86,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2009-01-24,NA,NA,37.5,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2009-01-25,NA,NA,50.6,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2009-01-26,NA,NA,59.9,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2009-01-27,NA,NA,33.8,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2009-01-28,NA,NA,26.3,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2009-01-29,NA,NA,76.7,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2009-01-30,NA,NA,61.8,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2009-01-31,NA,NA,86,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2009-02-01,NA,NA,110,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2009-02-02,NA,NA,120,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2009-02-03,NA,NA,35.6,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2009-02-04,NA,NA,24.4,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2009-02-05,NA,NA,63.6,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2009-02-06,NA,NA,82.3,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2009-02-07,NA,NA,107,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2009-02-08,NA,NA,149,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2009-02-09,NA,NA,360,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2009-02-10,NA,NA,1830,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2009-02-11,NA,NA,2170,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2009-02-12,NA,NA,1610,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2009-02-13,NA,NA,1410,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2009-02-14,NA,NA,908,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2009-02-15,NA,NA,668,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2009-02-16,NA,NA,557,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2009-02-17,NA,NA,495,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2009-02-18,NA,NA,460,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2009-02-19,NA,NA,266,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2009-02-20,NA,NA,319,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2009-02-21,NA,NA,293,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2009-02-22,NA,NA,245,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2009-02-23,NA,NA,231,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2009-02-24,NA,NA,237,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2009-02-25,NA,NA,236,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2009-02-26,NA,NA,299,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2009-02-27,NA,NA,252,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2009-02-28,NA,NA,206,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2009-03-01,NA,NA,178,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2009-03-02,NA,NA,178,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2009-03-03,NA,NA,190,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2009-03-04,NA,NA,204,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2009-03-05,NA,NA,212,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2009-03-06,NA,NA,248,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2009-03-07,NA,NA,259,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2009-03-08,NA,NA,239,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2009-03-09,NA,NA,203,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2009-03-10,NA,NA,180,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2009-03-11,NA,NA,151,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2009-03-12,NA,NA,204,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2009-03-13,NA,NA,184,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2009-03-14,NA,NA,160,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2009-03-15,NA,NA,170,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2009-03-16,NA,NA,148,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2009-03-17,NA,NA,153,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2009-03-18,NA,NA,152,"A",2.58,"A",6.33,"A","UTC"
"USGS",5482300,2009-03-19,NA,NA,139,"A",2.31,"A",6.17,"A","UTC"
"USGS",5482300,2009-03-20,NA,NA,130,"A",2.09,"A",5.97,"A","UTC"
"USGS",5482300,2009-03-21,NA,NA,127,"A",2.08,"A",6.05,"A","UTC"
"USGS",5482300,2009-03-22,NA,NA,128,"A",2.14,"A",6.22,"A","UTC"
"USGS",5482300,2009-03-23,NA,NA,180,"A",2.83,"A",5.7,"A","UTC"
"USGS",5482300,2009-03-24,NA,NA,409,"A",8.22,"A",6.94,"A","UTC"
"USGS",5482300,2009-03-25,NA,NA,537,"A",13.9,"A",9.63,"A","UTC"
"USGS",5482300,2009-03-26,NA,NA,423,"A",11.3,"A",10,"A","UTC"
"USGS",5482300,2009-03-27,NA,NA,347,"A",8.93,"A",9.62,"A","UTC"
"USGS",5482300,2009-03-28,NA,NA,309,"A",7.8,"A",9.41,"A","UTC"
"USGS",5482300,2009-03-29,NA,NA,284,"A",7.12,"A",9.33,"A","UTC"
"USGS",5482300,2009-03-30,NA,NA,265,"A",6.66,"A",9.35,"A","UTC"
"USGS",5482300,2009-03-31,NA,NA,253,"A",6.18,"A",9.06,"A","UTC"
"USGS",5482300,2009-04-01,NA,NA,255,"A",6.41,"A",9.29,"A","UTC"
"USGS",5482300,2009-04-02,NA,NA,238,"A",6,"A",9.43,"A","UTC"
"USGS",5482300,2009-04-03,NA,NA,223,"A",5.34,"A",8.87,"A","UTC"
"USGS",5482300,2009-04-04,NA,NA,217,"A",5.22,"A",8.95,"A","UTC"
"USGS",5482300,2009-04-05,NA,NA,223,"A",5.14,"A",8.54,"A","UTC"
"USGS",5482300,2009-04-06,NA,NA,232,"A",5.4,"A",8.58,"A","UTC"
"USGS",5482300,2009-04-07,NA,NA,251,"A",5.86,"A",8.65,"A","UTC"
"USGS",5482300,2009-04-08,NA,NA,258,"A",6.13,"A",8.83,"A","UTC"
"USGS",5482300,2009-04-09,NA,NA,246,"A",6.09,"A",9.17,"A","UTC"
"USGS",5482300,2009-04-10,NA,NA,232,"A",5.7,"A",9.14,"A","UTC"
"USGS",5482300,2009-04-11,NA,NA,219,"A",5.34,"A",9.06,"A","UTC"
"USGS",5482300,2009-04-12,NA,NA,212,"A",5.08,"A",8.89,"A","UTC"
"USGS",5482300,2009-04-13,NA,NA,216,"A",5.17,"A",8.86,"A","UTC"
"USGS",5482300,2009-04-14,NA,NA,217,"A",5.34,"A",9.1,"A","UTC"
"USGS",5482300,2009-04-15,NA,NA,207,"A",5.22,"A",9.36,"A","UTC"
"USGS",5482300,2009-04-16,NA,NA,198,"A",4.94,"A",9.28,"A","UTC"
"USGS",5482300,2009-04-17,NA,NA,194,"A",4.78,"A",9.15,"A","UTC"
"USGS",5482300,2009-04-18,NA,NA,197,"A",4.68,"A",8.81,"A","UTC"
"USGS",5482300,2009-04-19,NA,NA,209,"A",4.96,"A",8.78,"A","UTC"
"USGS",5482300,2009-04-20,NA,NA,209,"A",5.03,"A",8.9,"A","UTC"
"USGS",5482300,2009-04-21,NA,NA,210,"A",5.11,"A",9.04,"A","UTC"
"USGS",5482300,2009-04-22,NA,NA,199,"A",4.93,"A",9.21,"A","UTC"
"USGS",5482300,2009-04-23,NA,NA,188,"A",4.46,"A",8.81,"A","UTC"
"USGS",5482300,2009-04-24,NA,NA,184,"A",4.11,"A",8.29,"A","UTC"
"USGS",5482300,2009-04-25,NA,NA,180,"A",3.93,"A",8.11,"A","UTC"
"USGS",5482300,2009-04-26,NA,NA,192,"A",4.04,"A",7.78,"A","UTC"
"USGS",5482300,2009-04-27,NA,NA,410,"A",9.69,"A",7.93,"A","UTC"
"USGS",5482300,2009-04-28,NA,NA,691,"A",21.9,"A",11.7,"A","UTC"
"USGS",5482300,2009-04-29,NA,NA,582,"A",19.7,"A",12.6,"A","UTC"
"USGS",5482300,2009-04-30,NA,NA,522,"A",17.3,"A",12.3,"A","UTC"
"USGS",5482300,2009-05-01,NA,NA,465,"A",15.3,"A",12.3,"A","UTC"
"USGS",5482300,2009-05-02,NA,NA,414,"A",13.2,"A",11.9,"A","UTC"
"USGS",5482300,2009-05-03,NA,NA,385,"A",12,"A",11.6,"A","UTC"
"USGS",5482300,2009-05-04,NA,NA,360,"A",11,"A",11.4,"A","UTC"
"USGS",5482300,2009-05-05,NA,NA,343,"A",10.3,"A",11.1,"A","UTC"
"USGS",5482300,2009-05-06,NA,NA,347,"A",10.1,"A",10.8,"A","UTC"
"USGS",5482300,2009-05-07,NA,NA,346,"A",10.1,"A",10.8,"A","UTC"
"USGS",5482300,2009-05-08,NA,NA,354,"A",10.2,"A",10.6,"A","UTC"
"USGS",5482300,2009-05-09,NA,NA,408,"A",12,"A",10.8,"A","UTC"
"USGS",5482300,2009-05-10,NA,NA,452,"A",14,"A",11.5,"A","UTC"
"USGS",5482300,2009-05-11,NA,NA,427,"A",13.6,"A",11.8,"A","UTC"
"USGS",5482300,2009-05-12,NA,NA,405,"A",12.9,"A",11.8,"A","UTC"
"USGS",5482300,2009-05-13,NA,NA,404,"A",12.7,"A",11.7,"A","UTC"
"USGS",5482300,2009-05-14,NA,NA,387,"A",12.2,"A",11.7,"A","UTC"
"USGS",5482300,2009-05-15,NA,NA,368,"A",11.3,"A",11.4,"A","UTC"
"USGS",5482300,2009-05-16,NA,NA,355,"A",10.9,"A",11.4,"A","UTC"
"USGS",5482300,2009-05-17,NA,NA,318,"A",9.97,"A",11.7,"A","UTC"
"USGS",5482300,2009-05-18,NA,NA,305,"A",9.34,"A",11.4,"A","UTC"
"USGS",5482300,2009-05-19,NA,NA,296,"A",8.96,"A",11.3,"A","UTC"
"USGS",5482300,2009-05-20,NA,NA,272,"A",8.12,"A",11.1,"A","UTC"
"USGS",5482300,2009-05-21,NA,NA,260,"A",7.58,"A",10.9,"A","UTC"
"USGS",5482300,2009-05-22,NA,NA,252,"A",7.21,"A",10.6,"A","UTC"
"USGS",5482300,2009-05-23,NA,NA,248,"A",7.09,"A",10.6,"A","UTC"
"USGS",5482300,2009-05-24,NA,NA,245,"A",7,"A",10.6,"A","UTC"
"USGS",5482300,2009-05-25,NA,NA,239,"A",6.78,"A",10.5,"A","UTC"
"USGS",5482300,2009-05-26,NA,NA,241,"A",6.67,"A",10.2,"A","UTC"
"USGS",5482300,2009-05-27,NA,NA,237,"A",6.51,"A",10.2,"A","UTC"
"USGS",5482300,2009-05-28,NA,NA,221,"A",6.19,"A",10.4,"A","UTC"
"USGS",5482300,2009-05-29,NA,NA,206,"A",5.73,"A",10.4,"A","UTC"
"USGS",5482300,2009-05-30,NA,NA,193,"A",5.26,"A",10.1,"A","UTC"
"USGS",5482300,2009-05-31,NA,NA,182,"A",4.92,"A",10,"A","UTC"
"USGS",5482300,2009-06-01,NA,NA,178,"A",4.7,"A",9.82,"A","UTC"
"USGS",5482300,2009-06-02,NA,NA,169,"A",4.45,"A",9.81,"A","UTC"
"USGS",5482300,2009-06-03,NA,NA,156,"A",4.09,"A",9.76,"A","UTC"
"USGS",5482300,2009-06-04,NA,NA,151,"A",3.8,"A",9.34,"A","UTC"
"USGS",5482300,2009-06-05,NA,NA,151,"A",3.48,"A",8.57,"A","UTC"
"USGS",5482300,2009-06-06,NA,NA,165,"A",3.72,"A",8.37,"A","UTC"
"USGS",5482300,2009-06-07,NA,NA,171,"A",3.55,"A",7.87,"A","UTC"
"USGS",5482300,2009-06-08,NA,NA,283,"A",6.09,"A",6.43,"A","UTC"
"USGS",5482300,2009-06-09,NA,NA,550,"A",18.7,"A",12.4,"A","UTC"
"USGS",5482300,2009-06-10,NA,NA,508,"A",19.2,"A",14.1,"A","UTC"
"USGS",5482300,2009-06-11,NA,NA,421,"A",15.2,"A",13.5,"A","UTC"
"USGS",5482300,2009-06-12,NA,NA,392,"A",13.5,"A",12.8,"A","UTC"
"USGS",5482300,2009-06-13,NA,NA,580,"A",20.3,"A",12.7,"A","UTC"
"USGS",5482300,2009-06-14,NA,NA,577,"A",20.6,"A",13.3,"A","UTC"
"USGS",5482300,2009-06-15,NA,NA,512,"A",18.2,"A",13.2,"A","UTC"
"USGS",5482300,2009-06-16,NA,NA,602,"A",21.6,"A",13.1,"A","UTC"
"USGS",5482300,2009-06-17,NA,NA,649,"A",24.1,"A",13.8,"A","UTC"
"USGS",5482300,2009-06-18,NA,NA,799,"A",30.5,"A",13.7,"A","UTC"
"USGS",5482300,2009-06-19,NA,NA,1340,"A",56.7,"A",15.7,"A","UTC"
"USGS",5482300,2009-06-20,NA,NA,1060,"A",43,"A",15.3,"A","UTC"
"USGS",5482300,2009-06-21,NA,NA,835,"A",32.6,"A",14.6,"A","UTC"
"USGS",5482300,2009-06-22,NA,NA,728,"A",28.3,"A",14.5,"A","UTC"
"USGS",5482300,2009-06-23,NA,NA,622,"A",23.8,"A",14.3,"A","UTC"
"USGS",5482300,2009-06-24,NA,NA,608,"A",23.2,"A",14,"A","UTC"
"USGS",5482300,2009-06-25,NA,NA,782,"A",29.7,"A",14,"A","UTC"
"USGS",5482300,2009-06-26,NA,NA,757,"A",29.8,"A",14.7,"A","UTC"
"USGS",5482300,2009-06-27,NA,NA,617,"A",23.5,"A",14.3,"A","UTC"
"USGS",5482300,2009-06-28,NA,NA,520,"A",19.4,"A",13.9,"A","UTC"
"USGS",5482300,2009-06-29,NA,NA,444,"A",16.1,"A",13.6,"A","UTC"
"USGS",5482300,2009-06-30,NA,NA,392,"A",14.3,"A",13.6,"A","UTC"
"USGS",5482300,2009-07-01,NA,NA,347,"A",12.7,"A",13.7,"A","UTC"
"USGS",5482300,2009-07-02,NA,NA,305,"A",10.9,"A",13.3,"A","UTC"
"USGS",5482300,2009-07-03,NA,NA,275,"A",9.45,"A",12.8,"A","UTC"
"USGS",5482300,2009-07-04,NA,NA,298,"A",9.37,"A",11.6,"A","UTC"
"USGS",5482300,2009-07-05,NA,NA,350,"A",11.3,"A",11.9,"A","UTC"
"USGS",5482300,2009-07-06,NA,NA,322,"A",10.3,"A",11.9,"A","UTC"
"USGS",5482300,2009-07-07,NA,NA,280,"A",8.95,"A",11.9,"A","UTC"
"USGS",5482300,2009-07-08,NA,NA,504,"A",15.6,"A",10.8,"A","UTC"
"USGS",5482300,2009-07-09,NA,NA,927,"A",33.7,"A",13.4,"A","UTC"
"USGS",5482300,2009-07-10,NA,NA,1070,"A",39.2,"A",13.4,"A","UTC"
"USGS",5482300,2009-07-11,NA,NA,1620,"A",62.7,"A",14.2,"A","UTC"
"USGS",5482300,2009-07-12,NA,NA,1340,"A",55.3,"A",15.5,"A","UTC"
"USGS",5482300,2009-07-13,NA,NA,962,"A",36.8,"A",14.3,"A","UTC"
"USGS",5482300,2009-07-14,NA,NA,766,"A",28.5,"A",13.9,"A","UTC"
"USGS",5482300,2009-07-15,NA,NA,712,"A",25.5,"A",13.3,"A","UTC"
"USGS",5482300,2009-07-16,NA,NA,651,"A",22.4,"A",12.9,"A","UTC"
"USGS",5482300,2009-07-17,NA,NA,536,"A",18.3,"A",12.8,"A","UTC"
"USGS",5482300,2009-07-18,NA,NA,453,"A",15,"A",12.3,"A","UTC"
"USGS",5482300,2009-07-19,NA,NA,393,"A",12.9,"A",12.3,"A","UTC"
"USGS",5482300,2009-07-20,NA,NA,349,"A",11.3,"A",12.1,"A","UTC"
"USGS",5482300,2009-07-21,NA,NA,317,"A",10.1,"A",11.8,"A","UTC"
"USGS",5482300,2009-07-22,NA,NA,284,"A",8.96,"A",11.8,"A","UTC"
"USGS",5482300,2009-07-23,NA,NA,250,"A",7.56,"A",11.3,"A","UTC"
"USGS",5482300,2009-07-24,NA,NA,221,"A",6.49,"A",10.9,"A","UTC"
"USGS",5482300,2009-07-25,NA,NA,198,"A",5.54,"A",10.4,"A","UTC"
"USGS",5482300,2009-07-26,NA,NA,177,"A",4.83,"A",10.2,"A","UTC"
"USGS",5482300,2009-07-27,NA,NA,157,"A",4.02,"A",9.56,"A","UTC"
"USGS",5482300,2009-07-28,NA,NA,142,"A",3.35,"A",8.78,"A","UTC"
"USGS",5482300,2009-07-29,NA,NA,131,"A",2.95,"A",8.39,"A","UTC"
"USGS",5482300,2009-07-30,NA,NA,134,"A",2.73,"A",7.6,"A","UTC"
"USGS",5482300,2009-07-31,NA,NA,123,"A",2.36,"A",7.12,"A","UTC"
"USGS",5482300,2009-08-01,NA,NA,114,"A",2.15,"A",7.04,"A","UTC"
"USGS",5482300,2009-08-02,NA,NA,105,"A",1.82,"A",6.43,"A","UTC"
"USGS",5482300,2009-08-03,NA,NA,110,"A",1.68,"A",5.69,"A","UTC"
"USGS",5482300,2009-08-04,NA,NA,104,"A",1.47,"A",5.27,"A","UTC"
"USGS",5482300,2009-08-05,NA,NA,93.7,"A",1.29,"A",5.18,"A","UTC"
"USGS",5482300,2009-08-06,NA,NA,86.2,"A",1,"A",4.33,"A","UTC"
"USGS",5482300,2009-08-07,NA,NA,83.9,"A",0.936,"A",4.16,"A","UTC"
"USGS",5482300,2009-08-08,NA,NA,82.8,"A",0.838,"A",3.77,"A","UTC"
"USGS",5482300,2009-08-09,NA,NA,80.3,"A",0.78,"A",3.61,"A","UTC"
"USGS",5482300,2009-08-10,NA,NA,74.4,"A",0.724,"A",3.62,"A","UTC"
"USGS",5482300,2009-08-11,NA,NA,69.5,"A",0.637,"A",3.42,"A","UTC"
"USGS",5482300,2009-08-12,NA,NA,66.1,"A",0.558,"A",3.15,"A","UTC"
"USGS",5482300,2009-08-13,NA,NA,62.5,"A",0.478,"A",2.86,"A","UTC"
"USGS",5482300,2009-08-14,NA,NA,59,"A",0.425,"A",2.68,"A","UTC"
"USGS",5482300,2009-08-15,NA,NA,58.4,"A",0.38,"A",2.42,"A","UTC"
"USGS",5482300,2009-08-16,NA,NA,62,"A",0.411,"A",2.45,"A","UTC"
"USGS",5482300,2009-08-17,NA,NA,58.6,"A",0.39,"A",2.48,"A","UTC"
"USGS",5482300,2009-08-18,NA,NA,54.3,"A",0.364,"A",2.49,"A","UTC"
"USGS",5482300,2009-08-19,NA,NA,56.9,"A",0.35,"A",2.29,"A","UTC"
"USGS",5482300,2009-08-20,NA,NA,61,"A",0.357,"A",2.15,"A","UTC"
"USGS",5482300,2009-08-21,NA,NA,68.2,"A",0.508,"A",2.7,"A","UTC"
"USGS",5482300,2009-08-22,NA,NA,63.7,"A",0.502,"A",2.97,"A","UTC"
"USGS",5482300,2009-08-23,NA,NA,55,"A",0.343,"A",2.33,"A","UTC"
"USGS",5482300,2009-08-24,NA,NA,48.8,"A",0.336,"A",2.55,"A","UTC"
"USGS",5482300,2009-08-25,NA,NA,46.8,"A",0.357,"A",2.83,"A","UTC"
"USGS",5482300,2009-08-26,NA,NA,48.4,"A",0.327,"A",2.51,"A","UTC"
"USGS",5482300,2009-08-27,NA,NA,47.8,"A",0.275,"A",2.15,"A","UTC"
"USGS",5482300,2009-08-28,NA,NA,44.8,"A",0.26,"A",2.15,"A","UTC"
"USGS",5482300,2009-08-29,NA,NA,41.6,"A",0.26,"A",2.31,"A","UTC"
"USGS",5482300,2009-08-30,NA,NA,40.1,"A",0.282,"A",2.6,"A","UTC"
"USGS",5482300,2009-08-31,NA,NA,37.9,"A",0.255,"A",2.51,"A","UTC"
"USGS",5482300,2009-09-01,NA,NA,36.4,"A",0.229,"A",2.33,"A","UTC"
"USGS",5482300,2009-09-02,NA,NA,36.3,"A",0.215,"A",2.21,"A","UTC"
"USGS",5482300,2009-09-03,NA,NA,35.4,"A",0.19,"A",2,"A","UTC"
"USGS",5482300,2009-09-04,NA,NA,34.7,"A",0.189,"A",2.02,"A","UTC"
"USGS",5482300,2009-09-05,NA,NA,33,"A",0.181,"A",2.04,"A","UTC"
"USGS",5482300,2009-09-06,NA,NA,31.7,"A",0.171,"A",2.01,"A","UTC"
"USGS",5482300,2009-09-07,NA,NA,30.5,"A",0.161,"A",1.96,"A","UTC"
"USGS",5482300,2009-09-08,NA,NA,29.9,"A",0.16,"A",1.99,"A","UTC"
"USGS",5482300,2009-09-09,NA,NA,29.4,"A",0.156,"A",1.97,"A","UTC"
"USGS",5482300,2009-09-10,NA,NA,29.4,"A",0.14,"A",1.77,"A","UTC"
"USGS",5482300,2009-09-11,NA,NA,29,"A",0.126,"A",1.6,"A","UTC"
"USGS",5482300,2009-09-12,NA,NA,28.8,"A",0.139,"A",1.78,"A","UTC"
"USGS",5482300,2009-09-13,NA,NA,28.3,"A",0.146,"A",1.9,"A","UTC"
"USGS",5482300,2009-09-14,NA,NA,26.8,"A",0.16,"A",2.22,"A","UTC"
"USGS",5482300,2009-09-15,NA,NA,26.1,"A",0.155,"A",2.2,"A","UTC"
"USGS",5482300,2009-09-16,NA,NA,26.3,"A",0.153,"A",2.15,"A","UTC"
"USGS",5482300,2009-09-17,NA,NA,29.9,"A",0.182,"A",2.24,"A","UTC"
"USGS",5482300,2009-09-18,NA,NA,32.5,"A",0.203,"A",2.29,"A","UTC"
"USGS",5482300,2009-09-19,NA,NA,32.4,"A",0.23,"A",2.63,"A","UTC"
"USGS",5482300,2009-09-20,NA,NA,32.2,"A",0.243,"A",2.8,"A","UTC"
"USGS",5482300,2009-09-21,NA,NA,33,"A",0.256,"A",2.85,"A","UTC"
"USGS",5482300,2009-09-22,NA,NA,31.5,"A",0.255,"A",3.02,"A","UTC"
"USGS",5482300,2009-09-23,NA,NA,28.2,"A",0.201,"A",2.65,"A","UTC"
"USGS",5482300,2009-09-24,NA,NA,29.5,"A",0.226,"A",2.84,"A","UTC"
"USGS",5482300,2009-09-25,NA,NA,29.4,"A",0.239,"A",2.98,"A","UTC"
"USGS",5482300,2009-09-26,NA,NA,29.8,"A",0.285,"A",3.53,"A","UTC"
"USGS",5482300,2009-09-27,NA,NA,28.6,"A",0.249,"A",3.25,"A","UTC"
"USGS",5482300,2009-09-28,NA,NA,27.1,"A",0.3,"A",4.09,"A","UTC"
"USGS",5482300,2009-09-29,NA,NA,24.5,"A",0.286,"A",4.33,"A","UTC"
"USGS",5482300,2009-09-30,NA,NA,23.8,"A",0.274,"A",4.28,"A","UTC"
"USGS",5482300,2009-10-01,NA,NA,40.7,"A",0.399,"A",3.68,"A","UTC"
"USGS",5482300,2009-10-02,NA,NA,51.6,"A",0.441,"A",3.09,"A","UTC"
"USGS",5482300,2009-10-03,NA,NA,57.3,"A",0.906,"A",5.78,"A","UTC"
"USGS",5482300,2009-10-04,NA,NA,48.4,"A",0.684,"A",5.33,"A","UTC"
"USGS",5482300,2009-10-05,NA,NA,40.7,"A",0.39,"A",3.6,"A","UTC"
"USGS",5482300,2009-10-06,NA,NA,40.5,"A",0.391,"A",3.57,"A","UTC"
"USGS",5482300,2009-10-07,NA,NA,41.4,"A",0.412,"A",3.67,"A","UTC"
"USGS",5482300,2009-10-08,NA,NA,40.8,"A",0.515,"A",4.64,"A","UTC"
"USGS",5482300,2009-10-09,NA,NA,39.1,"A",0.556,"A",5.25,"A","UTC"
"USGS",5482300,2009-10-10,NA,NA,36.5,"A",0.561,"A",5.72,"A","UTC"
"USGS",5482300,2009-10-11,NA,NA,36.3,"A",0.548,"A",5.58,"A","UTC"
"USGS",5482300,2009-10-12,NA,NA,33.8,"A",0.533,"A",5.87,"A","UTC"
"USGS",5482300,2009-10-13,NA,NA,33.7,"A",0.55,"A",6.07,"A","UTC"
"USGS",5482300,2009-10-14,NA,NA,35,"A",0.532,"A",5.61,"A","UTC"
"USGS",5482300,2009-10-15,NA,NA,39.3,"A",0.618,"A",5.81,"A","UTC"
"USGS",5482300,2009-10-16,NA,NA,41.4,"A",0.664,"A",5.93,"A","UTC"
"USGS",5482300,2009-10-17,NA,NA,43.5,"A",0.758,"A",6.4,"A","UTC"
"USGS",5482300,2009-10-18,NA,NA,42.5,"A",0.754,"A",6.63,"A","UTC"
"USGS",5482300,2009-10-19,NA,NA,38.5,"A",0.594,"A",5.82,"A","UTC"
"USGS",5482300,2009-10-20,NA,NA,38.1,"A",0.451,"A",4.36,"A","UTC"
"USGS",5482300,2009-10-21,NA,NA,45,"A",0.565,"A",4.66,"A","UTC"
"USGS",5482300,2009-10-22,NA,NA,71.9,"A",0.773,"A",3.87,"A","UTC"
"USGS",5482300,2009-10-23,NA,NA,333,"A",4.85,"A",4.44,"A","UTC"
"USGS",5482300,2009-10-24,NA,NA,813,"A",19.5,"A",8.6,"A","UTC"
"USGS",5482300,2009-10-25,NA,NA,686,"A",20.7,"A",11.3,"A","UTC"
"USGS",5482300,2009-10-26,NA,NA,511,"A",16.3,"A",11.9,"A","UTC"
"USGS",5482300,2009-10-27,NA,NA,424,"A",13.6,"A",12,"A","UTC"
"USGS",5482300,2009-10-28,NA,NA,379,"A",12.1,"A",11.9,"A","UTC"
"USGS",5482300,2009-10-29,NA,NA,359,"A",10.9,"A",11.2,"A","UTC"
"USGS",5482300,2009-10-30,NA,NA,500,"A",15,"A",10.8,"A","UTC"
"USGS",5482300,2009-10-31,NA,NA,666,"A",21.4,"A",11.9,"A","UTC"
"USGS",5482300,2009-11-01,NA,NA,573,"A",19.2,"A",12.5,"A","UTC"
"USGS",5482300,2009-11-02,NA,NA,491,"A",16.6,"A",12.6,"A","UTC"
"USGS",5482300,2009-11-03,NA,NA,428,"A",14.4,"A",12.4,"A","UTC"
"USGS",5482300,2009-11-04,NA,NA,402,"A",13.4,"A",12.4,"A","UTC"
"USGS",5482300,2009-11-05,NA,NA,373,"A",12.4,"A",12.3,"A","UTC"
"USGS",5482300,2009-11-06,NA,NA,355,"A",11.7,"A",12.2,"A","UTC"
"USGS",5482300,2009-11-07,NA,NA,347,"A",11.4,"A",12.2,"A","UTC"
"USGS",5482300,2009-11-08,NA,NA,312,"A",10.1,"A",12,"A","UTC"
"USGS",5482300,2009-11-09,NA,NA,289,"A",9.07,"A",11.7,"A","UTC"
"USGS",5482300,2009-11-10,NA,NA,265,"A",8.25,"A",11.5,"A","UTC"
"USGS",5482300,2009-11-11,NA,NA,257,"A",7.87,"A",11.4,"A","UTC"
"USGS",5482300,2009-11-12,NA,NA,260,"A",7.94,"A",11.3,"A","UTC"
"USGS",5482300,2009-11-13,NA,NA,268,"A",8.27,"A",11.4,"A","UTC"
"USGS",5482300,2009-11-14,NA,NA,256,"A",7.99,"A",11.5,"A","UTC"
"USGS",5482300,2009-11-15,NA,NA,230,"A",7.07,"A",11.4,"A","UTC"
"USGS",5482300,2009-11-16,NA,NA,218,"A",6.45,"A",11,"A","UTC"
